variable,description,outcome_score,outcome_type,matching_keywords,is_binary,positive_rate,missing_pct,unique_count,quality_score,combined_score,eligible_for_label
var201545,Amount of INFT Credit Transactions [Last 12 Months],0.0,none,,False,,0.016380165623924355,1086,1.0,0.0,False
var201546,Amount of INFT Credit Transactions [Last 6 Months],0.0,none,,False,,0.016380165623924355,666,1.0,0.0,False
var201547,Amount of INFT Credit Transactions [Last 3 Months],0.0,none,,False,,0.016380165623924355,315,1.0,0.0,False
var201548,Amount of INFT Credit Transactions [Last 1 Month],0.0,none,,False,,0.016380165623924355,42,1.0,0.0,False
var201549,No. of Total (Credit+Debit) INFT Transactions [Lifetime],0.0,none,,False,,0.016380165623924355,151,1.0,0.0,False
var201550,No. of Total (Credit+Debit) INFT Transactions [Last 12 Months],0.0,none,,False,,0.016380165623924355,125,1.0,0.0,False
var201551,No. of Total (Credit+Debit) INFT Transactions [Last 6 Months],0.0,none,,False,,0.016380165623924355,71,1.0,0.0,False
var201552,No. of Total (Credit+Debit) INFT Transactions [Last 3 Months],0.0,none,,False,,0.016380165623924355,36,1.0,0.0,False
var201553,No. of Total (Credit+Debit) INFT Transactions [Last 1 Month],0.0,none,,False,,0.016380165623924355,6,1.0,0.0,False
var201554,Amount of Total (Credit+Debit) INFT Transactions [Lifetime],0.0,none,,False,,0.016380165623924355,1859,1.0,0.0,False
var201555,Amount of Total (Credit+Debit) INFT Transactions [Last 12 Months],0.0,none,,False,,0.016380165623924355,1581,1.0,0.0,False
var201556,Amount of Total (Credit+Debit) INFT Transactions [Last 6 Months],0.0,none,,False,,0.016380165623924355,959,1.0,0.0,False
var201557,Amount of Total (Credit+Debit) INFT Transactions [Last 3 Months],0.0,none,,False,,0.016380165623924355,475,1.0,0.0,False
var201558,Amount of Total (Credit+Debit) INFT Transactions [Last 1 Month],0.0,none,,False,,0.016380165623924355,53,1.0,0.0,False
var201559,No. of NEFT Debit Transactions [Lifetime],0.0,none,,False,,0.016380165623924355,300,1.0,0.0,False
var201560,No. of NEFT Debit Transactions [Last 12 Months],0.0,none,,False,,0.016380165623924355,245,1.0,0.0,False
var201561,No. of NEFT Debit Transactions [Last 6 Months],0.0,none,,False,,0.016380165623924355,155,1.0,0.0,False
var201562,No. of NEFT Debit Transactions [Last 3 Months],0.0,none,,False,,0.016380165623924355,80,1.0,0.0,False
var201563,No. of NEFT Debit Transactions [Last 1 Month],0.0,none,,False,,0.016380165623924355,24,1.0,0.0,False
var201564,Amount of NEFT Debit Transactions [Lifetime],0.0,none,,False,,0.016380165623924355,5239,1.0,0.0,False
var201565,Amount of NEFT Debit Transactions [Last 12 Months],0.0,none,,False,,0.016380165623924355,4356,1.0,0.0,False
var201566,Amount of NEFT Debit Transactions [Last 6 Months],0.0,none,,False,,0.016380165623924355,2594,1.0,0.0,False
var201567,Amount of NEFT Debit Transactions [Last 3 Months],0.0,none,,False,,0.016380165623924355,1351,1.0,0.0,False
var201568,Amount of NEFT Debit Transactions [Last 1 Month],0.0,none,,False,,0.016380165623924355,146,1.0,0.0,False
var201569,No. of NEFT Credit Transactions [Lifetime],0.0,none,,False,,0.016380165623924355,423,1.0,0.0,False
var201570,No. of NEFT Credit Transactions [Last 12 Months],0.0,none,,False,,0.016380165623924355,357,1.0,0.0,False
var201571,No. of NEFT Credit Transactions [Last 6 Months],0.0,none,,False,,0.016380165623924355,209,1.0,0.0,False
var201572,No. of NEFT Credit Transactions [Last 3 Months],0.0,none,,False,,0.016380165623924355,116,1.0,0.0,False
var201573,No. of NEFT Credit Transactions [Last 1 Month],0.0,none,,False,,0.016380165623924355,42,1.0,0.0,False
var201574,Amount of NEFT Credit Transactions [Lifetime],0.0,none,,False,,0.016380165623924355,22656,1.0,0.0,False
var201575,Amount of NEFT Credit Transactions [Last 12 Months],0.0,none,,False,,0.016380165623924355,20436,1.0,0.0,False
var201576,Amount of NEFT Credit Transactions [Last 6 Months],0.0,none,,False,,0.016380165623924355,14497,1.0,0.0,False
var201577,Amount of NEFT Credit Transactions [Last 3 Months],0.0,none,,False,,0.016380165623924355,8609,1.0,0.0,False
var201578,Amount of NEFT Credit Transactions [Last 1 Month],0.0,none,,False,,0.016380165623924355,2569,1.0,0.0,False
var201579,No. of Total (Credit+Debit) NEFT Transactions [Lifetime],0.0,none,,False,,0.016380165623924355,513,1.0,0.0,False
var201580,No. of Total (Credit+Debit) NEFT Transactions [Last 12 Months],0.0,none,,False,,0.016380165623924355,427,1.0,0.0,False
var201581,No. of Total (Credit+Debit) NEFT Transactions [Last 6 Months],0.0,none,,False,,0.016380165623924355,264,1.0,0.0,False
var201582,No. of Total (Credit+Debit) NEFT Transactions [Last 3 Months],0.0,none,,False,,0.016380165623924355,133,1.0,0.0,False
var201583,No. of Total (Credit+Debit) NEFT Transactions [Last 1 Month],0.0,none,,False,,0.016380165623924355,47,1.0,0.0,False
var201584,Amount of Total (Credit+Debit) NEFT Transactions [Lifetime],0.0,none,,False,,0.016380165623924355,23432,1.0,0.0,False
var201585,Amount of Total (Credit+Debit) NEFT Transactions [Last 12 Months],0.0,none,,False,,0.016380165623924355,21160,1.0,0.0,False
var201586,Amount of Total (Credit+Debit) NEFT Transactions [Last 6 Months],0.0,none,,False,,0.016380165623924355,15097,1.0,0.0,False
var201587,Amount of Total (Credit+Debit) NEFT Transactions [Last 3 Months],0.0,none,,False,,0.016380165623924355,9006,1.0,0.0,False
var201588,Amount of Total (Credit+Debit) NEFT Transactions [Last 1 Month],0.0,none,,False,,0.016380165623924355,2624,1.0,0.0,False
var201589,No. of Netbanking Debit Transactions [Lifetime],0.0,none,,False,,0.016380165623924355,163,1.0,0.0,False
var201590,No. of Netbanking Debit Transactions [Last 12 Months],0.0,none,,False,,0.016380165623924355,131,1.0,0.0,False
var201591,No. of Netbanking Debit Transactions [Last 6 Months],0.0,none,,False,,0.016380165623924355,85,1.0,0.0,False
var201592,No. of Netbanking Debit Transactions [Last 3 Months],0.0,none,,False,,0.016380165623924355,41,1.0,0.0,False
var201593,No. of Netbanking Debit Transactions [Last 1 Month],0.0,none,,False,,0.016380165623924355,7,1.0,0.0,False
var201594,Amount of Netbanking Debit Transactions [Lifetime],0.0,none,,False,,0.016380165623924355,3723,1.0,0.0,False
var201595,Amount of Netbanking Debit Transactions [Last 12 Months],0.0,none,,False,,0.016380165623924355,3345,1.0,0.0,False
var201596,Amount of Netbanking Debit Transactions [Last 6 Months],0.0,none,,False,,0.016380165623924355,2128,1.0,0.0,False
var201597,Amount of Netbanking Debit Transactions [Last 3 Months],0.0,none,,False,,0.016380165623924355,1070,1.0,0.0,False
var201598,Amount of Netbanking Debit Transactions [Last 1 Month],0.0,none,,False,,0.016380165623924355,99,1.0,0.0,False
var201599,No. of Netbanking Credit Transactions [Lifetime],0.0,none,,False,,0.016380165623924355,4,1.0,0.0,False
var201600,No. of Netbanking Credit Transactions [Last 12 Months],0.0,none,,False,,0.016380165623924355,4,1.0,0.0,False
var201601,No. of Netbanking Credit Transactions [Last 6 Months],0.0,none,,False,,0.016380165623924355,3,1.0,0.0,False
var201602,No. of Netbanking Credit Transactions [Last 3 Months],0.0,none,,True,0.0,0.016380165623924355,1,0.0,0.0,False
var201603,No. of Netbanking Credit Transactions [Last 1 Month],0.0,none,,True,0.0,0.016380165623924355,1,0.0,0.0,False
var201604,Amount of Netbanking Credit Transactions [Lifetime],0.0,none,,False,,0.016380165623924355,8,1.0,0.0,False
var201605,Amount of Netbanking Credit Transactions [Last 12 Months],0.0,none,,False,,0.016380165623924355,5,1.0,0.0,False
var201606,Amount of Netbanking Credit Transactions [Last 6 Months],0.0,none,,False,,0.016380165623924355,4,1.0,0.0,False
var201607,Amount of Netbanking Credit Transactions [Last 3 Months],0.0,none,,True,0.0,0.016380165623924355,1,0.0,0.0,False
var201608,Amount of Netbanking Credit Transactions [Last 1 Month],0.0,none,,True,0.0,0.016380165623924355,1,0.0,0.0,False
var201609,No. of Total (Credit+Debit) Netbanking Transactions [Lifetime],0.0,none,,False,,0.016380165623924355,163,1.0,0.0,False
var201610,No. of Total (Credit+Debit) Netbanking Transactions [Last 12 Months],0.0,none,,False,,0.016380165623924355,131,1.0,0.0,False
var201611,No. of Total (Credit+Debit) Netbanking Transactions [Last 6 Months],0.0,none,,False,,0.016380165623924355,85,1.0,0.0,False
var201612,No. of Total (Credit+Debit) Netbanking Transactions [Last 3 Months],0.0,none,,False,,0.016380165623924355,41,1.0,0.0,False
var201613,No. of Total (Credit+Debit) Netbanking Transactions [Last 1 Month],0.0,none,,False,,0.016380165623924355,7,1.0,0.0,False
var201614,Amount of Total (Credit+Debit) Netbanking Transactions [Lifetime],0.0,none,,False,,0.016380165623924355,3725,1.0,0.0,False
var201615,Amount of Total (Credit+Debit) Netbanking Transactions [Last 12 Months],0.0,none,,False,,0.016380165623924355,3346,1.0,0.0,False
var201616,Amount of Total (Credit+Debit) Netbanking Transactions [Last 6 Months],0.0,none,,False,,0.016380165623924355,2129,1.0,0.0,False
var201617,Amount of Total (Credit+Debit) Netbanking Transactions [Last 3 Months],0.0,none,,False,,0.016380165623924355,1070,1.0,0.0,False
var201618,Amount of Total (Credit+Debit) Netbanking Transactions [Last 1 Month],0.0,none,,False,,0.016380165623924355,99,1.0,0.0,False
var201619,No. of Other Payment Methods Debit Transactions [Lifetime],0.0,none,,False,,0.016380165623924355,1165,1.0,0.0,False
var201620,No. of Other Payment Methods Debit Transactions [Last 12 Months],0.0,none,,False,,0.016380165623924355,988,1.0,0.0,False
var201621,No. of Other Payment Methods Debit Transactions [Last 6 Months],0.0,none,,False,,0.016380165623924355,660,1.0,0.0,False
var201622,No. of Other Payment Methods Debit Transactions [Last 3 Months],0.0,none,,False,,0.016380165623924355,431,1.0,0.0,False
var201623,No. of Other Payment Methods Debit Transactions [Last 1 Month],0.0,none,,False,,0.016380165623924355,210,1.0,0.0,False
var201624,Amount of Other Payment Methods Debit Transactions [Lifetime],0.0,none,,False,,0.016380165623924355,35460,1.0,0.0,False
var201625,Amount of Other Payment Methods Debit Transactions [Last 12 Months],0.0,none,,False,,0.016380165623924355,32786,1.0,0.0,False
var201626,Amount of Other Payment Methods Debit Transactions [Last 6 Months],0.0,none,,False,,0.016380165623924355,25837,1.0,0.0,False
var201627,Amount of Other Payment Methods Debit Transactions [Last 3 Months],0.0,none,,False,,0.016380165623924355,16964,1.0,0.0,False
var201628,Amount of Other Payment Methods Debit Transactions [Last 1 Month],0.0,none,,False,,0.016380165623924355,6907,1.0,0.0,False
var201629,No. of Other Payment Methods Credit Transactions [Lifetime],0.0,none,,False,,0.016380165623924355,819,1.0,0.0,False
var201630,No. of Other Payment Methods Credit Transactions [Last 12 Months],0.0,none,,False,,0.016380165623924355,686,1.0,0.0,False
var201631,No. of Other Payment Methods Credit Transactions [Last 6 Months],0.0,none,,False,,0.016380165623924355,460,1.0,0.0,False
var201632,No. of Other Payment Methods Credit Transactions [Last 3 Months],0.0,none,,False,,0.016380165623924355,304,1.0,0.0,False
var201633,No. of Other Payment Methods Credit Transactions [Last 1 Month],0.0,none,,False,,0.016380165623924355,151,1.0,0.0,False
var201634,Amount of Other Payment Methods Credit Transactions [Lifetime],0.0,none,,False,,0.016380165623924355,33017,1.0,0.0,False
var201635,Amount of Other Payment Methods Credit Transactions [Last 12 Months],0.0,none,,False,,0.016380165623924355,30626,1.0,0.0,False
var201636,Amount of Other Payment Methods Credit Transactions [Last 6 Months],0.0,none,,False,,0.016380165623924355,23889,1.0,0.0,False
var201637,Amount of Other Payment Methods Credit Transactions [Last 3 Months],0.0,none,,False,,0.016380165623924355,15431,1.0,0.0,False
var201638,Amount of Other Payment Methods Credit Transactions [Last 1 Month],0.0,none,,False,,0.016380165623924355,6466,1.0,0.0,False
var201639,No. of Total (Credit+Debit) Other Payment Methods Transactions [Lifetime],0.0,none,,False,,0.016380165623924355,1520,1.0,0.0,False
var201640,No. of Total (Credit+Debit) Other Payment Methods Transactions [Last 12 Months],0.0,none,,False,,0.016380165623924355,1278,1.0,0.0,False
var201641,No. of Total (Credit+Debit) Other Payment Methods Transactions [Last 6 Months],0.0,none,,False,,0.016380165623924355,857,1.0,0.0,False
var201642,No. of Total (Credit+Debit) Other Payment Methods Transactions [Last 3 Months],0.0,none,,False,,0.016380165623924355,563,1.0,0.0,False
var201643,No. of Total (Credit+Debit) Other Payment Methods Transactions [Last 1 Month],0.0,none,,False,,0.016380165623924355,278,1.0,0.0,False
var201644,Amount of Total (Credit+Debit) Other Payment Methods Transactions [Lifetime],0.0,none,,False,,0.016380165623924355,40062,1.0,0.0,False
var201645,Amount of Total (Credit+Debit) Other Payment Methods Transactions [Last 12 Months],0.0,none,,False,,0.016380165623924355,37661,1.0,0.0,False
var201646,Amount of Total (Credit+Debit) Other Payment Methods Transactions [Last 6 Months],0.0,none,,False,,0.016380165623924355,31004,1.0,0.0,False
var201647,Amount of Total (Credit+Debit) Other Payment Methods Transactions [Last 3 Months],0.0,none,,False,,0.016380165623924355,21758,1.0,0.0,False
var201648,Amount of Total (Credit+Debit) Other Payment Methods Transactions [Last 1 Month],0.0,none,,False,,0.016380165623924355,9546,1.0,0.0,False
var201649,No. of Total (Credit+Debit) IMPS Transactions [Lifetime],0.0,none,,False,,0.016380165623924355,526,1.0,0.0,False
var201650,No. of Total (Credit+Debit) IMPS Transactions [Last 12 Months],0.0,none,,False,,0.016380165623924355,445,1.0,0.0,False
var201651,No. of Total (Credit+Debit) IMPS Transactions [Last 6 Months],0.0,none,,False,,0.016380165623924355,255,1.0,0.0,False
var201652,No. of Total (Credit+Debit) IMPS Transactions [Last 3 Months],0.0,none,,False,,0.016380165623924355,156,1.0,0.0,False
var201653,No. of Total (Credit+Debit) IMPS Transactions [Last 1 Month],0.0,none,,False,,0.016380165623924355,74,1.0,0.0,False
var201654,Amount of Total (Credit+Debit) IMPS Transactions [Lifetime],0.0,none,,False,,0.016380165623924355,21267,1.0,0.0,False
var201655,Amount of Total (Credit+Debit) IMPS Transactions [Last 12 Months],0.0,none,,False,,0.016380165623924355,18850,1.0,0.0,False
var201656,Amount of Total (Credit+Debit) IMPS Transactions [Last 6 Months],0.0,none,,False,,0.016380165623924355,12630,1.0,0.0,False
var201657,Amount of Total (Credit+Debit) IMPS Transactions [Last 3 Months],0.0,none,,False,,0.016380165623924355,7600,1.0,0.0,False
var201658,Amount of Total (Credit+Debit) IMPS Transactions [Last 1 Month],0.0,none,,False,,0.016380165623924355,2891,1.0,0.0,False
var201659,Dictionary Containing Monthwise Amount of Monthly Average Balance,0.0,excluded,,True,,0.12348903602016643,43109,1.0,0.0,False
var201662,Amount of Debit Transactions [Between 30-60 Days],0.0,none,,False,,0.038733321184879224,22637,1.0,0.0,False
var201663,Amount of Debit Transactions [Between 60-90 Days],0.0,none,,False,,0.038733321184879224,23774,1.0,0.0,False
var201666,No. of Credit Transactions [Between 30-60 Days],0.0,none,,False,,0.038733321184879224,299,1.0,0.0,False
var201667,No. of Credit Transactions [Between 60-90 Days],0.0,none,,False,,0.038733321184879224,321,1.0,0.0,False
var201668,Amount of Credit Transactions [Between 30-60 Days],0.0,none,,False,,0.038733321184879224,20014,1.0,0.0,False
var201669,Amount of Credit Transactions [Between 60-90 Days],0.0,none,,False,,0.038733321184879224,21639,1.0,0.0,False
var201672,Monthly Average Balance [Between 30-60 Days],0.0,excluded,,False,,0.5367389499686165,22642,0.7,0.0,False
var201673,Monthly Average Balance [Between 60-90 Days],0.0,excluded,,False,,0.511348680880358,23883,0.7,0.0,False
var201674,No. of ATM Transactions [Between 30-60 Days],0.0,none,,False,,0.038733321184879224,29,1.0,0.0,False
var201675,No. of ATM Transactions [Between 60-90 Days],0.0,none,,False,,0.038733321184879224,30,1.0,0.0,False
var201676,Amount of ATM Transactions [Between 30-60 Days],0.0,none,,False,,0.038733321184879224,575,1.0,0.0,False
var201677,Amount of ATM Transactions [Between 60-90 Days],0.0,none,,False,,0.038733321184879224,594,1.0,0.0,False
var201682,No. of Debit Transactions [Between 30-60 Days],0.0,none,,False,,0.016380165623924355,6,1.0,0.0,False
var201683,No. of Debit Transacations [Between 60-90 Days],0.0,none,,False,,0.016380165623924355,7,1.0,0.0,False
var201684,Flag - Crypto Transactions [Last 1 Month],0.0,none,,True,0.0075133799917661585,0.016380165623924355,2,1.0,0.0,False
var201685,Flag - Crypto Transactions [Between 30-60 Days],0.0,none,,True,0.0075133799917661585,0.016380165623924355,2,1.0,0.0,False
var201686,Flag - Crypto Transactions [Between 60-90 Days],0.0,none,,True,0.0075133799917661585,0.016380165623924355,2,1.0,0.0,False
var201687,Amount of Crypto Debit Transactions [Last 1 Month],0.0,none,,False,,0.016380165623924355,9,1.0,0.0,False
var201688,Amount of Crypto Debit Transactions [Between 30-60 Days],0.0,none,,False,,0.016380165623924355,14,1.0,0.0,False
var201689,Amount of Crypto Debit Transactions [Between 60-90 Days],0.0,none,,False,,0.016380165623924355,24,1.0,0.0,False
var201690,Amount of Crypto Credit Transactions Between 30 Days,0.0,none,,True,2.0584602717167558e-05,0.016380165623924355,2,1.0,0.0,False
var201691,Amount of Crypto Credit Transactions [Between 30-60 Days],0.0,none,,False,,0.016380165623924355,9,1.0,0.0,False
var201692,Amount of Crypto Credit Transactions [Between 60-90 Days],0.0,none,,False,,0.016380165623924355,11,1.0,0.0,False
var201693,Amount of Phonepe Credit Transactions [Between 30-60 Days],0.0,excluded,,False,,0.016380165623924355,496,1.0,0.0,False
var201694,Amount of Phonepe Credit Transactions [Between 60-90 Days],0.0,excluded,,False,,0.016380165623924355,564,1.0,0.0,False
var201695,Amount of Phonepe Debit Transactions [Between 30-60 Days],0.0,excluded,,False,,0.016380165623924355,1091,1.0,0.0,False
var201696,Amount of Phonepe Debit Transactions [Between 60-90 Days],0.0,excluded,,False,,0.016380165623924355,1391,1.0,0.0,False
var201697,No. of Phonepe Debit Transactions [Between 30-60 Days],0.0,excluded,,False,,0.016380165623924355,26,1.0,0.0,False
